case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year,marked,plaintiff,defendant,plaintiff_size,defendant_size
"Medtronic, Inc. v. Teleflex Innovations S.A.R.L. (Fed. Cir. 2023)",21-2356,2023-05-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9408119/medtronic-inc-v-teleflex-innovations-sarl/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,"Medtronic, Inc.",Teleflex Innovations S.A.R.L.,5.0,4.0
"Onesubsea Ip Uk Limited v. Fmc Technologies, Inc. (Fed. Cir. 2023)",22-1099,2023-05-23,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9408122/onesubsea-ip-uk-limited-v-fmc-technologies-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,Onesubsea Ip Uk Limited,"Fmc Technologies, Inc.",4.0,5.0
"Creative Compounds, LLC v. Thermolife International, LLC (Mo. Ct. App. 2023)",ED111095,2023-05-23,Missouri Court of Appeals,0,0.0,0.0,https://www.courtlistener.com/opinion/10630385/creative-compounds-llc-v-thermolife-international-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,"Creative Compounds, LLC","Thermolife International, LLC",5.0,7.0
Amgen Inc. v. Sanofi (2023),21-757,2023-05-18,Supreme Court of the United States,0,0.0,1.0,https://www.courtlistener.com/opinion/9400077/amgen-inc-v-sanofi/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,Amgen Inc.,Sanofi,5.0,1.0
Utah Stream v. VR Acquisitions (Utah 2023),Case No. 20210748,2023-05-18,Utah Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/9400176/utah-stream-v-vr-acquisitions/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,Utah Stream,VR Acquisitions,1.0,1.0
Crescent Trust v. City of Oakland (Cal. Ct. App. 2023),A162465M,2023-05-18,California Court of Appeal,0,0.0,0.0,https://www.courtlistener.com/opinion/9400490/crescent-trust-v-city-of-oakland/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,Crescent Trust,City of Oakland,1.0,1.0
"GE Oil & Gas Pressure Control, L.P. v. Carrizo Oil & Gas, Inc. (Tex. App.-Houston [1st Dist.] 2023)",01-21-00285-CV,2023-05-18,"Texas Court of Appeals, 1st District (Houston)",1,2641457.88,0.0,https://www.courtlistener.com/opinion/9400859/ge-oil-gas-pressure-control-lp-v-carrizo-oil-gas-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,"GE Oil & Gas Pressure Control, L.P.","Carrizo Oil & Gas, Inc.",5.0,5.0
STATE v. BRESTER (Okla. Crim. App. 2023),2023 OK CR 10 531 P.3d 125,2023-05-11,Court of Criminal Appeals of Oklahoma,0,0.0,,https://www.courtlistener.com/opinion/9447453/state-v-brester/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,STATE,BRESTER,1.0,1.0
STATE v. BRESTER (Okla. Crim. App. 2023),,2023-05-11,Court of Criminal Appeals of Oklahoma,0,0.0,,https://www.courtlistener.com/opinion/9410865/state-v-brester/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,STATE,BRESTER,1.0,1.0
"In Re Traxcell Technologies, LLC v. the State of Texas (Tex. App.-Waco 2023)",10-23-00100-CV,2023-05-10,"Texas Court of Appeals, 10th District (Waco)",1,517419.34,,https://www.courtlistener.com/opinion/9398609/in-re-traxcell-technologies-llc-v-the-state-of-texas/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,"In Re Traxcell Technologies, LLC",the State of Texas,5.0,1.0
Sanofi-Aventis Deutschland Gmbh v. Mylan Pharmaceuticals Inc. (Fed. Cir. 2023),21-1981,2023-05-09,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9397606/sanofi-aventis-deutschland-gmbh-v-mylan-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,Sanofi-Aventis Deutschland Gmbh,Mylan Pharmaceuticals Inc.,5.0,5.0
Nationstar Mortgage v. Kaushal (N.M. Ct. App. 2023),A-1-CA-39012,2023-05-08,New Mexico Court of Appeals,0,0.0,,https://www.courtlistener.com/opinion/10702711/nationstar-mortgage-v-kaushal/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=30,2023,0,Nationstar Mortgage,Kaushal,1.0,1.0
United Cannabis Corporation v. Pure Hemp Collective Inc. (Fed. Cir. 2023),22-1363,2023-05-08,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9397361/united-cannabis-corporation-v-pure-hemp-collective-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,United Cannabis Corporation,Pure Hemp Collective Inc.,5.0,5.0
In Re: Niaspan Antitrust Litigation v. (3rd Cir. 2023),21-2895,2023-05-04,Court of Appeals for the Third Circuit,1,338106609.08,0.0,https://www.courtlistener.com/opinion/9396950/in-re-niaspan-antitrust-litigation-v/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,In Re: Niaspan Antitrust Litigation,,1.0,
Spectre Corporation v. United States (Fed. Cl. 2023),16-932,2023-05-01,United States Court of Federal Claims,1,52829.16,,https://www.courtlistener.com/opinion/9395735/spectre-corporation-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Spectre Corporation,United States,5.0,1.0
"Federal Trade Commission v. Match Group, Inc. (D.D.C. 2023)",Misc. No. 2022-0054,2023-05-01,"District Court, District of Columbia",0,0.0,1.0,https://www.courtlistener.com/opinion/9395880/federal-trade-commission-v-match-group-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Federal Trade Commission,"Match Group, Inc.",5.0,7.0
King v. United States (Fed. Cl. 2023),18-1115,2023-04-28,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/9395293/king-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,King,United States,1.0,1.0
DRIT LP v. Glaxo Group Limited (Del. Super. Ct. 2023),N16C-07-218 WCC CCLD,2023-04-27,Superior Court of Delaware,1,169.05,,https://www.courtlistener.com/opinion/9394992/drit-lp-v-glaxo-group-limited/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,DRIT LP,Glaxo Group Limited,5.0,7.0
Mark D. Herbert v. Nina L. Herbert (Miss. Ct. App. 2023),2021-CA-01291-COA,2023-04-25,Court of Appeals of Mississippi,0,0.0,1.0,https://www.courtlistener.com/opinion/10628851/mark-d-herbert-v-nina-l-herbert/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Mark D. Herbert,Nina L. Herbert,1.0,1.0
"Aleta Thompson, V. Amazon.com, Inc. (Wash. Ct. App. 2023)",84066-5,2023-04-24,Court of Appeals of Washington,0,0.0,1.0,https://www.courtlistener.com/opinion/9440175/aleta-thompson-v-amazoncom-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,,,,
"Third Party Subpoenas Ad Testificandum v. Nexus Pharmaceuticals, Inc. (D.D.C. 2023)",Misc. No. 2023-0008,2023-04-21,"District Court, District of Columbia",0,0.0,0.0,https://www.courtlistener.com/opinion/9393298/third-party-subpoenas-ad-testificandum-v-nexus-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Third Party Subpoenas Ad Testificandum,"Nexus Pharmaceuticals, Inc.",1.0,5.0
San Diego County Credit Union v. Cefcu (9th Cir. 2023),21-55642,2023-04-21,Court of Appeals for the Ninth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9393287/san-diego-county-credit-union-v-cefcu/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,San Diego County Credit Union,Cefcu,5.0,1.0
Crescent Trust v. City of Oakland (Cal. Ct. App. 2023),A162465,2023-04-20,California Court of Appeal,0,0.0,0.0,https://www.courtlistener.com/opinion/9393105/crescent-trust-v-city-of-oakland/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Crescent Trust,City of Oakland,1.0,1.0
fs.com Inc. v. Itc (Fed. Cir. 2023),22-1228,2023-04-20,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9392770/fscom-inc-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,fs.com Inc.,Itc,5.0,1.0
Amgen Inc. v. Sandoz Inc. (Fed. Cir. 2023),22-1149,2023-04-19,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9392439/amgen-inc-v-sandoz-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Amgen Inc.,Sandoz Inc.,5.0,5.0
"MARK SPANAKOS v. HAWK SYSTEMS, INC. (Fla. Dist. Ct. App. 2023)",22-1717,2023-04-19,District Court of Appeal of Florida,1,1330735.69,1.0,https://www.courtlistener.com/opinion/9392481/mark-spanakos-v-hawk-systems-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,MARK SPANAKOS,"HAWK SYSTEMS, INC.",1.0,5.0
Amgen Inc. v. Sandoz Inc. (Fed. Cir. 2023),22-1147,2023-04-19,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9392440/amgen-inc-v-sandoz-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Amgen Inc.,Sandoz Inc.,5.0,5.0
"Ucb, Inc. v. Actavis Laboratories Ut, Inc. (Fed. Cir. 2023)",21-1924,2023-04-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9390904/ucb-inc-v-actavis-laboratories-ut-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,"Ucb, Inc.","Actavis Laboratories Ut, Inc.",5.0,5.0
Major League Baseball Players Association v. Michael P. Chisena (T.T.A.B. 2023),91242556,2023-04-12,,0,0.0,,https://www.courtlistener.com/opinion/10819410/major-league-baseball-players-association-v-michael-p-chisena/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Major League Baseball Players Association,Michael P. Chisena,2.0,1.0
Sanderling Management Ltd. v. Snap Inc. (Fed. Cir. 2023),21-2173,2023-04-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9390906/sanderling-management-ltd-v-snap-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Sanderling Management Ltd.,Snap Inc.,5.0,5.0
Major League Baseball Players Association and Aaron Judge v. Michael P. Chisena (T.T.A.B. 2023),91243244,2023-04-12,Trademark Trial and Appeal Board,0,0.0,,https://www.courtlistener.com/opinion/10819412/major-league-baseball-players-association-and-aaron-judge-v-michael-p/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023,0,Major League Baseball Players Association and Aaron Judge,Michael P. Chisena,1.0,1.0
Major League Baseball Players Association v. Michael P. Chisena (T.T.A.B. 2023),91240180,2023-04-12,Trademark Trial and Appeal Board,0,0.0,,https://www.courtlistener.com/opinion/10819411/major-league-baseball-players-association-v-michael-p-chisena/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Major League Baseball Players Association,Michael P. Chisena,1.0,1.0
"Sequoia Technology, LLC v. Dell, Inc. (Fed. Cir. 2023)",21-2263,2023-04-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9390905/sequoia-technology-llc-v-dell-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,"Sequoia Technology, LLC","Dell, Inc.",5.0,5.0
"Arbutus Biopharma Corporation v. Modernatx, Inc. (Fed. Cir. 2023)",20-1183,2023-04-11,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9390638/arbutus-biopharma-corporation-v-modernatx-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Arbutus Biopharma Corporation,"Modernatx, Inc.",5.0,5.0
"Olympic and Georgia Partners, LLC v. County of Los Angeles (Cal. Ct. App. 2023)",B312862,2023-04-07,California Court of Appeal,0,0.0,1.0,https://www.courtlistener.com/opinion/9390231/olympic-and-georgia-partners-llc-v-county-of-los-angeles/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,"Olympic and Georgia Partners, LLC",County of Los Angeles,5.0,5.0
"Sas Institute, Inc. v. World Programming Limited (Fed. Cir. 2023)",21-1542,2023-04-06,Court of Appeals for the Federal Circuit,1,83607324.55,0.0,https://www.courtlistener.com/opinion/9389733/sas-institute-inc-v-world-programming-limited/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,"Sas Institute, Inc.",World Programming Limited,5.0,1.0
Joe Gregory Stewart v. The Mississippi Bar (Miss. 2023),2022-BR-00382-SCT,2023-04-06,Mississippi Supreme Court,1,16905.33,1.0,https://www.courtlistener.com/opinion/10628008/joe-gregory-stewart-v-the-mississippi-bar/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Joe Gregory Stewart,The Mississippi Bar,1.0,1.0
Ironburg Inventions Ltd. v. Valve Corporation (Fed. Cir. 2023),21-2296,2023-04-03,Court of Appeals for the Federal Circuit,1,4226332.61,,https://www.courtlistener.com/opinion/9388837/ironburg-inventions-ltd-v-valve-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Ironburg Inventions Ltd.,Valve Corporation,5.0,5.0
"US Dominion, Inc. v. Fox News Network, LLC (Del. Super. Ct. 2023)",N21C-03-257 EMD & N21C-11-082 EMD,2023-03-31,Superior Court of Delaware,1,11199781.43,1.0,https://www.courtlistener.com/opinion/9388653/us-dominion-inc-v-fox-news-network-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,"US Dominion, Inc.","Fox News Network, LLC",5.0,5.0
Philip Morris Products S.A. v. Itc (Fed. Cir. 2023),22-1227,2023-03-31,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9388392/philip-morris-products-sa-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Philip Morris Products S.A.,Itc,1.0,1.0
Matter of International Business Machs. Corp. & Combined Affiliates v. Tax Appeals Trib. of the State of N.Y. (N.Y. App. Div. 2023),533572,2023-03-16,Appellate Division of the Supreme Court of the State of New York,0,0.0,,https://www.courtlistener.com/opinion/9384320/matter-of-international-business-machs-corp-combined-affiliates-v-tax/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Matter of International Business Machs. Corp. & Combined Affiliates,Tax Appeals Trib. of the State of N.Y.,7.0,1.0
Trollinger v. Secretary of Health and Human Services (Fed. Cl. 2023),16-473,2023-03-15,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/9384110/trollinger-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Trollinger,Secretary of Health and Human Services,1.0,1.0
Intel Corporation v. Pact Xpp Schweiz Ag (Fed. Cir. 2023),22-1037,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9383273/intel-corporation-v-pact-xpp-schweiz-ag/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Intel Corporation,Pact Xpp Schweiz Ag,10.0,1.0
"Alterwan, Inc. v. amazon.com, Inc. (Fed. Cir. 2023)",22-1349,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9383276/alterwan-inc-v-amazoncom-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,"Alterwan, Inc.","amazon.com, Inc.",5.0,5.0
Apple Inc. v. Vidal (Fed. Cir. 2023),22-1249,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9388444/apple-inc-v-vidal/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,Apple Inc.,Vidal,5.0,1.0
"Mitchell Scruggs, Eddie Scruggs, Scruggs Farms & Supplies, LLC, and Scruggs Farm Joint Venture v. Farmland Mutual Insurance Company (Miss. 2023)",2021-CA-00877-SCT,2023-03-09,Mississippi Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/10627935/mitchell-scruggs-eddie-scruggs-scruggs-farms-supplies-llc-and-scruggs/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023,0,"Mitchell Scruggs, Eddie Scruggs, Scruggs Farms & Supplies, LLC, and Scruggs Farm Joint Venture",Farmland Mutual Insurance Company,5.0,5.0
High Lonesome Ranch v. Board of County Commissioner (10th Cir. 2023),21-1020,2023-03-06,Court of Appeals for the Tenth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9381560/high-lonesome-ranch-v-board-of-county-commissioner/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,High Lonesome Ranch,Board of County Commissioner,1.0,5.0
"Jazz Pharmaceuticals, Inc. v. Avadel Cns Pharmaceuticals, LLC (Fed. Cir. 2023)",23-1186,2023-02-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9379435/jazz-pharmaceuticals-inc-v-avadel-cns-pharmaceuticals-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,"Jazz Pharmaceuticals, Inc.","Avadel Cns Pharmaceuticals, LLC",5.0,5.0
"Geospatial Technology Associates, LLC v. United States (Fed. Cl. 2023)",16-346,2023-02-21,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/9377254/geospatial-technology-associates-llc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,"Geospatial Technology Associates, LLC",United States,5.0,1.0
Fraunhofer-Gesellschaft Zur Forderung Der Angewand v. Sirius XM Radio Inc. (D.C. Cir. 2023),22-7001,2023-02-17,Court of Appeals for the D.C. Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9376525/fraunhofer-gesellschaft-zur-forderung-der-angewand-v-sirius-xm-radio-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,Fraunhofer-Gesellschaft Zur Forderung Der Angewand,Sirius XM Radio Inc.,1.0,5.0
"Lite-Netics, LLC v. Nu Tsai Capital LLC (Fed. Cir. 2023)",23-1146,2023-02-17,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9376527/lite-netics-llc-v-nu-tsai-capital-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,"Lite-Netics, LLC",Nu Tsai Capital LLC,5.0,5.0
"Chromadex, Inc. v. Elysium Health, Inc. (Fed. Cir. 2023)",22-1116,2023-02-13,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9374928/chromadex-inc-v-elysium-health-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,"Chromadex, Inc.","Elysium Health, Inc.",5.0,5.0
"Ssi Technologies, LLC v. Dongguan Zhengyang Electronic Mechanical Ltd. (Fed. Cir. 2023)",21-2345,2023-02-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9374927/ssi-technologies-llc-v-dongguan-zhengyang-electronic-mechanical-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,"Ssi Technologies, LLC",Dongguan Zhengyang Electronic Mechanical Ltd.,5.0,5.0
3M Company and Subsidiaries (Tax Ct. 2023),5816-13,2023-02-09,United States Tax Court,1,1056.58,1.0,https://www.courtlistener.com/opinion/9374813/3m-company-and-subsidiaries/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,,,,
Cywee Group Ltd. v. Google LLC (Fed. Cir. 2023),20-1565,2023-02-08,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9373756/cywee-group-ltd-v-google-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,Cywee Group Ltd.,Google LLC,7.0,10.0
"GSE Consulting, Inc. v. L3Harris Technologies, Inc. (11th Cir. 2023)",22-10647,2023-02-08,Court of Appeals for the Eleventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9373943/gse-consulting-inc-v-l3harris-technologies-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023,0,"GSE Consulting, Inc.","L3Harris Technologies, Inc.",5.0,5.0
