case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year
Mark D. Herbert v. Nina L. Herbert (Miss. Ct. App. 2023),2021-CA-01291-COA,2023-04-25,Court of Appeals of Mississippi,0,0.0,1.0,https://www.courtlistener.com/opinion/10628851/mark-d-herbert-v-nina-l-herbert/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
"Aleta Thompson, V. Amazon.com, Inc. (Wash. Ct. App. 2023)",84066-5,2023-04-24,Court of Appeals of Washington,0,0.0,1.0,https://www.courtlistener.com/opinion/9440175/aleta-thompson-v-amazoncom-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
"Third Party Subpoenas Ad Testificandum v. Nexus Pharmaceuticals, Inc. (D.D.C. 2023)",Misc. No. 2023-0008,2023-04-21,"District Court, District of Columbia",0,0.0,0.0,https://www.courtlistener.com/opinion/9393298/third-party-subpoenas-ad-testificandum-v-nexus-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
San Diego County Credit Union v. Cefcu (9th Cir. 2023),21-55642,2023-04-21,Court of Appeals for the Ninth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9393287/san-diego-county-credit-union-v-cefcu/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
San Diego County Credit Union v. Cefcu (9th Cir. 2023),21-55642,2023-04-21,Court of Appeals for the Ninth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9393609/san-diego-county-credit-union-v-cefcu/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
Crescent Trust v. City of Oakland (Cal. Ct. App. 2023),A162465,2023-04-20,California Court of Appeal,0,0.0,0.0,https://www.courtlistener.com/opinion/9393105/crescent-trust-v-city-of-oakland/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
fs.com Inc. v. Itc (Fed. Cir. 2023),22-1228,2023-04-20,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9392770/fscom-inc-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
Amgen Inc. v. Sandoz Inc. (Fed. Cir. 2023),22-1149,2023-04-19,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9392439/amgen-inc-v-sandoz-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
"MARK SPANAKOS v. HAWK SYSTEMS, INC. (Fla. Dist. Ct. App. 2023)",22-1717,2023-04-19,District Court of Appeal of Florida,1,1259470.86,1.0,https://www.courtlistener.com/opinion/9392481/mark-spanakos-v-hawk-systems-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
Amgen Inc. v. Sandoz Inc. (Fed. Cir. 2023),22-1147,2023-04-19,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9392440/amgen-inc-v-sandoz-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
"Ucb, Inc. v. Actavis Laboratories Ut, Inc. (Fed. Cir. 2023)",21-1924,2023-04-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9390904/ucb-inc-v-actavis-laboratories-ut-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
Major League Baseball Players Association v. Michael P. Chisena (T.T.A.B. 2023),91242556,2023-04-12,,0,0.0,,https://www.courtlistener.com/opinion/10819410/major-league-baseball-players-association-v-michael-p-chisena/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
Sanderling Management Ltd. v. Snap Inc. (Fed. Cir. 2023),21-2173,2023-04-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9390906/sanderling-management-ltd-v-snap-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
Major League Baseball Players Association and Aaron Judge v. Michael P. Chisena (T.T.A.B. 2023),91243244,2023-04-12,Trademark Trial and Appeal Board,0,0.0,,https://www.courtlistener.com/opinion/10819412/major-league-baseball-players-association-and-aaron-judge-v-michael-p/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=31,2023
Major League Baseball Players Association v. Michael P. Chisena (T.T.A.B. 2023),91240180,2023-04-12,Trademark Trial and Appeal Board,0,0.0,,https://www.courtlistener.com/opinion/10819411/major-league-baseball-players-association-v-michael-p-chisena/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"Sequoia Technology, LLC v. Dell, Inc. (Fed. Cir. 2023)",21-2263,2023-04-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9390905/sequoia-technology-llc-v-dell-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"Arbutus Biopharma Corporation v. Modernatx, Inc. (Fed. Cir. 2023)",20-1183,2023-04-11,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9390638/arbutus-biopharma-corporation-v-modernatx-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"Olympic and Georgia Partners, LLC v. County of Los Angeles (Cal. Ct. App. 2023)",B312862,2023-04-07,California Court of Appeal,0,0.0,1.0,https://www.courtlistener.com/opinion/9390231/olympic-and-georgia-partners-llc-v-county-of-los-angeles/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"Sas Institute, Inc. v. World Programming Limited (Fed. Cir. 2023)",21-1542,2023-04-06,Court of Appeals for the Federal Circuit,1,79129905.0,0.0,https://www.courtlistener.com/opinion/9389733/sas-institute-inc-v-world-programming-limited/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Joe Gregory Stewart v. The Mississippi Bar (Miss. 2023),2022-BR-00382-SCT,2023-04-06,Mississippi Supreme Court,1,16000.0,1.0,https://www.courtlistener.com/opinion/10628008/joe-gregory-stewart-v-the-mississippi-bar/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Ironburg Inventions Ltd. v. Valve Corporation (Fed. Cir. 2023),21-2296,2023-04-03,Court of Appeals for the Federal Circuit,1,4000000.0,,https://www.courtlistener.com/opinion/9388837/ironburg-inventions-ltd-v-valve-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Ironburg Inventions Ltd. v. Valve Corporation (Fed. Cir. 2023),21-2296,2023-04-03,Court of Appeals for the Federal Circuit,1,4000000.0,,https://www.courtlistener.com/opinion/9389115/ironburg-inventions-ltd-v-valve-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"US Dominion, Inc. v. Fox News Network, LLC (Del. Super. Ct. 2023)",N21C-03-257 EMD & N21C-11-082 EMD,2023-03-31,Superior Court of Delaware,1,10600000.0,1.0,https://www.courtlistener.com/opinion/9388653/us-dominion-inc-v-fox-news-network-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Philip Morris Products S.A. v. Itc (Fed. Cir. 2023),22-1227,2023-03-31,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9388392/philip-morris-products-sa-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"E-Numerate Solutions, Inc. v. United States (Fed. Cl. 2023)",19-859,2023-03-22,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/9385798/e-numerate-solutions-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Matter of International Business Machs. Corp. & Combined Affiliates v. Tax Appeals Trib. of the State of N.Y. (N.Y. App. Div. 2023),533572,2023-03-16,Appellate Division of the Supreme Court of the State of New York,0,0.0,,https://www.courtlistener.com/opinion/9384320/matter-of-international-business-machs-corp-combined-affiliates-v-tax/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Trollinger v. Secretary of Health and Human Services (Fed. Cl. 2023),16-473,2023-03-15,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/9384110/trollinger-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Intel Corporation v. Pact Xpp Schweiz Ag (Fed. Cir. 2023),22-1037,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9383273/intel-corporation-v-pact-xpp-schweiz-ag/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Intel Corporation v. Pact Xpp Schweiz Ag (Fed. Cir. 2023),22-1037,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9388441/intel-corporation-v-pact-xpp-schweiz-ag/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"Alterwan, Inc. v. amazon.com, Inc. (Fed. Cir. 2023)",22-1349,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9383276/alterwan-inc-v-amazoncom-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Apple Inc. v. Vidal (Fed. Cir. 2023),22-1249,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9388444/apple-inc-v-vidal/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
Apple Inc. v. Vidal (Fed. Cir. 2023),22-1249,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9383275/apple-inc-v-vidal/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"Alterwan, Inc. v. amazon.com, Inc. (Fed. Cir. 2023)",22-1349,2023-03-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9388445/alterwan-inc-v-amazoncom-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
"Mitchell Scruggs, Eddie Scruggs, Scruggs Farms & Supplies, LLC, and Scruggs Farm Joint Venture v. Farmland Mutual Insurance Company (Miss. 2023)",2021-CA-00877-SCT,2023-03-09,Mississippi Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/10627935/mitchell-scruggs-eddie-scruggs-scruggs-farms-supplies-llc-and-scruggs/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=32,2023
High Lonesome Ranch v. Board of County Commissioner (10th Cir. 2023),21-1020,2023-03-06,Court of Appeals for the Tenth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9381560/high-lonesome-ranch-v-board-of-county-commissioner/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"Jazz Pharmaceuticals, Inc. v. Avadel Cns Pharmaceuticals, LLC (Fed. Cir. 2023)",23-1186,2023-02-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9379435/jazz-pharmaceuticals-inc-v-avadel-cns-pharmaceuticals-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"Geospatial Technology Associates, LLC v. United States (Fed. Cl. 2023)",16-346,2023-02-21,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/9377254/geospatial-technology-associates-llc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
Fraunhofer-Gesellschaft Zur Forderung Der Angewand v. Sirius XM Radio Inc. (D.C. Cir. 2023),22-7001,2023-02-17,Court of Appeals for the D.C. Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9376525/fraunhofer-gesellschaft-zur-forderung-der-angewand-v-sirius-xm-radio-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"Lite-Netics, LLC v. Nu Tsai Capital LLC (Fed. Cir. 2023)",23-1146,2023-02-17,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9376527/lite-netics-llc-v-nu-tsai-capital-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"Chromadex, Inc. v. Elysium Health, Inc. (Fed. Cir. 2023)",22-1116,2023-02-13,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9374928/chromadex-inc-v-elysium-health-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"Ssi Technologies, LLC v. Dongguan Zhengyang Electronic Mechanical Ltd. (Fed. Cir. 2023)",21-2345,2023-02-13,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9374927/ssi-technologies-llc-v-dongguan-zhengyang-electronic-mechanical-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
San Diego County Credit Union v. Cefcu (9th Cir. 2023),21-55642,2023-02-10,Court of Appeals for the Ninth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/9374547/san-diego-county-credit-union-v-cefcu/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
3M Company and Subsidiaries (Tax Ct. 2023),5816-13,2023-02-09,United States Tax Court,1,1000.0,1.0,https://www.courtlistener.com/opinion/9374813/3m-company-and-subsidiaries/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
Cywee Group Ltd. v. Google LLC (Fed. Cir. 2023),20-1565,2023-02-08,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9373756/cywee-group-ltd-v-google-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"GSE Consulting, Inc. v. L3Harris Technologies, Inc. (11th Cir. 2023)",22-10647,2023-02-08,Court of Appeals for the Eleventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9373943/gse-consulting-inc-v-l3harris-technologies-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
The Markup v. Ohio Dept. of Job & Family Servs. (Ohio Ct. Cl. 2023),2022-00279PQ,2023-02-07,Ohio Court of Claims,0,0.0,,https://www.courtlistener.com/opinion/9381037/the-markup-v-ohio-dept-of-job-family-servs/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
Dow v. Az Nsac (Ariz. Ct. App. 2023),1 CA-CV 20-0295,2023-02-07,Court of Appeals of Arizona,0,0.0,1.0,https://www.courtlistener.com/opinion/9373477/dow-v-az-nsac/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
In Re GOOGLE LLC (Fed. Cir. 2023),23-101,2023-02-01,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/9372157/in-re-google-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"Continental Automotive Systems, Inc. v. Nokia Corporation (Del. Ch. 2023)",2021-0066-NAC,2023-01-31,Court of Chancery of Delaware,0,0.0,1.0,https://www.courtlistener.com/opinion/9372027/continental-automotive-systems-inc-v-nokia-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
In the Matter of THE JEREMY PARADISE DYNASTY TRUST and THE ANDREW PARADISE DYNASTY TRUST (Del. Ch. 2023),C.A. No. 2021-0354-KSJM,2023-01-31,Court of Chancery of Delaware,0,0.0,,https://www.courtlistener.com/opinion/9372026/in-the-matter-of-the-jeremy-paradise-dynasty-trust-and-the-andrew-paradise/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
Murrey v. Superior Court (Cal. Ct. App. 2023),G061329,2023-01-30,California Court of Appeal,0,0.0,1.0,https://www.courtlistener.com/opinion/9371643/murrey-v-superior-court/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
Haddad v. United States (Fed. Cl. 2023),17-307,2023-01-20,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/9369559/haddad-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"Personalized Media Communications, LLC v. Apple Inc. (Fed. Cir. 2023)",21-2275,2023-01-20,Court of Appeals for the Federal Circuit,1,308000000.0,1.0,https://www.courtlistener.com/opinion/9369430/personalized-media-communications-llc-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
"Glycobiosciences, Inc. v. Vichy Laboratories, Sa (D.D.C. 2023)",Civil Action No. 2022-1264,2023-01-11,"District Court, District of Columbia",0,0.0,,https://www.courtlistener.com/opinion/9357751/glycobiosciences-inc-v-vichy-laboratories-sa/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=33,2023
Sandoz Inc. v. Xavier Becerra (D.C. Cir. 2023),22-5202,2023-01-10,Court of Appeals for the D.C. Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9357475/sandoz-inc-v-xavier-becerra/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2023
Giesecke & Devrient Gmbh v. United States (Fed. Cl. 2023),17-1812,2023-01-06,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/9357100/giesecke-devrient-gmbh-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2023
"NextGen Management, LLC (T.T.A.B. 2023)",88098031,2023-01-04,Trademark Trial and Appeal Board,0,0.0,1.0,https://www.courtlistener.com/opinion/10819229/nextgen-management-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2023
Woods v. Secretary of Health and Human Services (Fed. Cl. 2023),17-897,2023-01-03,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/9356287/woods-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2023
"State Of Washington, V. Starkist Company (Wash. Ct. App. 2023)",82725-1,2023-01-03,Court of Appeals of Washington,0,0.0,1.0,https://www.courtlistener.com/opinion/9440237/state-of-washington-v-starkist-company/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2023
Modern Font Applications LLC v. Alaska Airlines (Fed. Cir. 2022),21-1838,2022-12-29,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9355650/modern-font-applications-llc-v-alaska-airlines/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2022
Hyatt v. Matal (D.D.C. 2022),Civil Action No. 2009-1872,2022-12-23,"District Court, District of Columbia",1,3000000.0,1.0,https://www.courtlistener.com/opinion/9354799/hyatt-v-matal/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2022
"Genentech, Inc. v. Sandoz Inc. (Fed. Cir. 2022)",22-1595,2022-12-22,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/9354121/genentech-inc-v-sandoz-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2022
"Mynette Technologies, Inc. v. United States (Fed. Cl. 2022)",16-1647,2022-12-20,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/9353738/mynette-technologies-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2022
DC Comics v. Cellular Nerd LLC. dba Cellular Nerd (T.T.A.B. 2022),91246950,2022-12-20,Trademark Trial and Appeal Board,0,0.0,1.0,https://www.courtlistener.com/opinion/10819236/dc-comics-v-cellular-nerd-llc-dba-cellular-nerd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=34,2022
